Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom1,Shipped,5/1/20,Scarsdale,NY,10583,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Philadelphia,PA,19125,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Water mill,NY,11976,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Novi,MI,48375,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Brooklyn,NY,11206,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Chicago,IL,60618,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Chicago,IL,60618,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Charleston,SC,29412,FEH,4/29/20,33,10
Ecom1,Shipped,5/1/20,Blackwood,NJ,8012,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Mt Pleasant,SC,29464,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Vero Beach,FL,32967,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Harbor Isl,SC,29920,FEH,5/1/20,39,12
Ecom1,In Transit,5/1/20,Los Angeles,CA,90024,FXG,4/23/20,39,12
Ecom1,Delivered,5/1/20,Los Angeles,CA,90049,FEH,4/23/20,24,7
Ecom1,Delivered,5/1/20,Vancouver,WA,98664,FEH,4/23/20,39,12
Ecom1,Delivered,5/1/20,Vancouver,WA,98664,FEH,4/23/20,20.2,6
Ecom1,Delivered,5/1/20,San Francisco,CA,94110,FEH,4/24/20,30,9
Ecom1,Delivered,5/1/20,Los Angeles,CA,90066,FEH,4/28/20,20,6
Ecom1,In Transit,5/1/20,Arvada,CO,80007,FEH,4/26/20,20.2,6
Ecom1,In Transit,5/1/20,Austin,TX,78702,FXG,4/26/20,39,12
Ecom1,Delivered,5/1/20,Las Vegas,NV,89156,FEH,4/27/20,27,8
Ecom1,In Transit,5/1/20,Omaha,NE,68116,FEH,4/27/20,10.5,3
Ecom1,Delivered,5/1/20,Culver city,CA,90232,FEH,4/27/20,10.5,3
Ecom1,In Transit,5/1/20,San Francisco,CA,94110,FEH,4/27/20,39,12
Ecom1,In Transit,5/1/20,Brownsville,TX,78521,FEH,4/27/20,20.2,6
Ecom1,In Transit,5/1/20,Kingsland,TX,78639,FEH,4/27/20,39,12
Ecom1,Delivered,5/1/20,Redding,CA,96001,FEH,4/28/20,17,5
Ecom1,Delivered,5/1/20,Folsom,CA,95630,FEH,4/28/20,39,12
Ecom1,Delivered,5/1/20,Folsom,CA,95630,FEH,4/28/20,39,12
Ecom1,In Transit,5/1/20,TUCSON,AZ,85710,FEH,4/28/20,39,12
Ecom1,Delivered,5/1/20,Brush Prairie,WA,98606,FEH,4/28/20,20.2,6
Ecom1,Delivered,5/1/20,Concord,CA,94520,FEH,4/28/20,20.2,6
Ecom1,In Transit,5/1/20,Sparks,NV,89434,FEH,4/28/20,10.5,3
Ecom1,In Transit,5/1/20,Hood River,OR,97031,FEH,4/28/20,39,12
Ecom1,In Transit,5/1/20,Austin,TX,78758,FEH,4/28/20,20.2,6
Ecom1,Delivered,5/1/20,Huntington Beach,CA,92648,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Philadelphia,PA,19130-4215,FEH,4/29/20,30,9
Ecom1,Delivered,5/1/20,Oroville,CA,95966,FEH,4/30/20,39,12
Ecom1,In Transit,5/1/20,Fullerton,CA,92833,FEH,4/30/20,20.2,6
Ecom1,Delivered,5/1/20,San Francisco,CA,94110,FEH,4/30/20,39,12
Ecom1,In Transit,5/1/20,Santa Fe,NM,87508,FEH,4/30/20,20.2,6
Ecom1,Delivered,5/1/20,West Hollywood,CA,90046,FEH,4/30/20,10.5,3
Ecom1,In Transit,5/1/20,Brighton,CO,80601,FEH,4/30/20,20.2,6
Ecom1,Delivered,5/1/20,Sacramento,CA,95831,FEH,4/30/20,20.2,6
Ecom1,In Transit,5/1/20,Fruita,CO,81521,FEH,4/30/20,10.5,3
Ecom1,In Transit,5/1/20,Fort Worth,TX,76110,FEH,4/30/20,39,12
Ecom1,In Transit,5/1/20,Leadville,CO,80461,FXG,5/1/20,39,12
Ecom1,In Transit,5/1/20,Leadville,CO,80461,FXG,5/1/20,10.5,3
Ecom1,In Transit,5/1/20,Mead,WA,99021,FEH,5/1/20,20.2,6
Ecom1,In Transit,5/1/20,Pendleton,OR,97801,FXG,5/1/20,10,3
Ecom1,In Transit,5/1/20,los angeles,CA,90067,FXG,5/1/20,10,3
Ecom3,In Transit,5/1/20,Aiea,HI,96701,UPS,4/30/20,32,9
Ecom3,In Transit,5/1/20,Avon,OH,44011,UPS,5/1/20,41,12
Ecom3,Shipped,5/1/20,Brightwaters,NY,11718,FEH,4/30/20,29,8
Ecom3,Shipped,5/1/20,Walkersville,MD,21793,FEH,4/30/20,26,7
Ecom3,In Transit,5/1/20,Chula Vista,CA,91914,UPS,4/30/20,18.5,5
Ecom3,Shipped,5/1/20,Shelter Island,NY,11964,FEH,4/30/20,29,8
Ecom3,Shipped,5/1/20,Millersville,MD,21108,FEH,5/1/20,41,12
Ecom3,In Transit,5/1/20,South Pasadena,CA,91030,UPS,4/30/20,26,7
Ecom3,In Transit,5/1/20,Stockbridge,GA,30281,UPS,5/1/20,7,2
Ecom3,Carrier Exception,5/1/20,Doylestown,PA,18902,UPS,5/1/20,21.5,6
Ecom3,Delivered,5/1/20,Bay Head,NJ,8742,UPS,5/1/20,41,12
Ecom3,In Transit,5/1/20,Westlake Village,CA,91361,UPS,4/30/20,26,7
Ecom3,In Transit,5/1/20,West Palm Beach,FL,33406,UPS,4/30/20,9.9,3
Ecom3,In Transit,5/1/20,Indianapolis,IN,46260,UPS,4/30/20,18.5,5
Ecom3,In Transit,5/1/20,Aiea,HI,96701,UPS,4/30/20,41,12
