Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom2,Manifest,1/23/20,Boynton Beach,FL,33436,FEH,,,
Ecom2,Manifest,1/23/20,Girard,PA,16417,UPS,,,
Ecom2,Manifest,1/23/20,Moriches,NY,11955,FEH,,,
Ecom2,Manifest,1/23/20,South Boston,MA,2127,UPS,,,
Ecom2,Manifest,1/23/20,Redlands,CA,92374,UPS,,,
Ecom2,Manifest,1/23/20,New Cumberland,PA,17070,UPS,,,
Ecom2,Manifest,1/23/20,Swedesboro,NJ,8085,FEH,,,
Ecom2,Manifest,1/23/20,Cincinnati,OH,45247,FEH,,,
Ecom2,Manifest,1/23/20,Chico,CA,95928,UPS,,,
Ecom2,Manifest,1/23/20,Houma,LA,70360,FXG,,,
Ecom2,Manifest,1/24/20,Devine,TX,78016,LSO,,,
Ecom2,Manifest,1/24/20,Palestine,TX,75801,LSO,,,
Ecom2,Manifest,1/23/20,Prescott Valley,AZ,86314,UPS,,,
Ecom2,Manifest,1/23/20,Englewood,FL,34223,FEH,,,
Ecom2,Manifest,1/23/20,West Chester,PA,19380,UPS,,,
Ecom2,Manifest,1/23/20,Greendale,WI,53129,FEH,,,
Ecom2,Manifest,1/23/20,New Britain,CT,6052,FEH,,,
Ecom2,Manifest,1/23/20,Johnstown,PA,15905,UPS,,,
Ecom2,Manifest,1/23/20,Montgomery,OH,45242,FEH,,,
Ecom2,Manifest,1/23/20,Clearwater,FL,33755,FEH,,,
Ecom2,Manifest,1/24/20,Sugar Land,TX,77479,LSO,,,
Ecom2,Manifest,1/23/20,Saint Johns,FL,32259,FEH,,,
Ecom2,Manifest,1/23/20,Hazleton,PA,18201,UPS,,,
Ecom2,Manifest,1/23/20,Binghamton,NY,13905,FEH,,,
Ecom2,Manifest,1/23/20,Hernando,FL,34442,FEH,,,
Ecom2,Manifest,1/23/20,Naples,FL,34102,FXG,,,
Ecom2,Manifest,1/23/20,Bethel,CT,6801,FEH,,,
Ecom2,Manifest,1/23/20,Fairview,TN,37062,FEH,,,
Ecom2,Manifest,1/23/20,Mahwah,NJ,7430,FEH,,,
Ecom2,Manifest,1/23/20,Chester Springs,PA,19425,UPS,,,
Ecom2,Manifest,1/23/20,Arlington,VA,22203,FEH,,,
Ecom2,Manifest,1/23/20,Mansfield Center,CT,6250,FEH,,,
Ecom2,Manifest,1/23/20,Paradise Valley,AZ,85253,UPS,,,
Ecom2,Manifest,1/23/20,Bradenton,FL,34211,FEH,,,
Ecom2,Manifest,1/23/20,Tampa,FL,33625,FEH,,,
Ecom2,Manifest,1/23/20,Cocoa Beach,FL,32931,FEH,,,
Ecom2,Manifest,1/23/20,Clayton,NC,27527,FEH,,,
Ecom2,Manifest,1/23/20,Alexandria,VA,22304,FEH,,,
Ecom2,Manifest,1/23/20,Saco,ME,4072,FEH,,,
